2024-06-26 12:10:17,286 DEBUG   HandlerThread:12656 [system_monitor.py:probe():223] {'os': 'macOS-12.6.2-arm64-arm-64bit', 'python': '3.8.18', 'heartbeatAt': '2024-06-26T16:10:17.258777', 'startedAt': '2024-06-26T16:09:50.092453', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/varunchitturi/ese-2000-labs', 'commit': '773cf6bb0d9f18df73e29b7a2464ab200883bf3d'}, 'email': '153689710+tshang21@users.noreply.github.com', 'root': '/Users/teresa/Desktop/ese-2000-labs', 'host': 'hnt-06723.apn.wlan.private.upenn.edu', 'username': 'teresa', 'executable': '/Users/teresa/miniconda3/envs/ese2000/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 926.3517189025879, 'used': 684.8107109069824}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-26 12:10:17,286 INFO    HandlerThread:12656 [system_monitor.py:probe():224] Finished collecting system info
2024-06-26 12:10:17,286 INFO    HandlerThread:12656 [system_monitor.py:probe():227] Publishing system info
2024-06-26 12:10:17,286 DEBUG   HandlerThread:12656 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-26 12:10:17,824 INFO    Thread-108:12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/conda-environment.yaml
2024-06-26 12:10:18,945 DEBUG   HandlerThread:12656 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-26 12:10:18,946 INFO    HandlerThread:12656 [system_monitor.py:probe():229] Finished publishing system info
2024-06-26 12:10:18,946 DEBUG   SenderThread:12656 [sender.py:send():378] send: files
2024-06-26 12:10:18,946 INFO    SenderThread:12656 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-26 12:10:19,085 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: python_packages
2024-06-26 12:10:19,085 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: python_packages
2024-06-26 12:10:19,085 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:10:19,086 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:10:19,414 DEBUG   SenderThread:12656 [sender.py:send():378] send: telemetry
2024-06-26 12:10:19,514 INFO    wandb-upload_0:12656 [upload_job.py:push():130] Uploaded file /var/folders/7w/qhjx915d72v4nkt0gpls0m_h0000gn/T/tmpnk6aky4ywandb/u9owmaqp-wandb-metadata.json
2024-06-26 12:10:19,833 INFO    Thread-108:12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/conda-environment.yaml
2024-06-26 12:10:19,834 INFO    Thread-108:12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/requirements.txt
2024-06-26 12:10:19,834 INFO    Thread-108:12656 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/wandb-metadata.json
2024-06-26 12:10:22,426 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:27,450 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:32,571 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:34,090 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:10:34,090 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:10:38,344 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:43,545 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:48,610 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:49,281 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:10:49,288 INFO    Thread-108:12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/config.yaml
2024-06-26 12:10:49,298 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:10:53,790 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:10:58,830 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:03,856 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:04,147 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:11:04,147 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:11:09,394 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:14,419 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:17,144 DEBUG   SystemMonitor:12656 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-26 12:11:17,217 DEBUG   SenderThread:12656 [sender.py:send():378] send: telemetry
2024-06-26 12:11:17,345 DEBUG   SenderThread:12656 [sender.py:send():378] send: stats
2024-06-26 12:11:19,416 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:11:19,451 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:19,622 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:11:19,693 INFO    Thread-108:12656 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/teresa/Desktop/ese-2000-labs/Lab 7/wandb/run-20240626_120950-fqq7z08w/files/config.yaml
2024-06-26 12:11:24,735 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:29,757 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:34,235 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:11:34,236 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:11:35,412 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:40,435 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:45,460 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:47,385 DEBUG   SenderThread:12656 [sender.py:send():378] send: stats
2024-06-26 12:11:49,227 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:11:49,228 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:11:51,355 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:11:56,378 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:01,399 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:04,278 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:12:04,279 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:12:06,457 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:11,465 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:16,489 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:17,390 DEBUG   SenderThread:12656 [sender.py:send():378] send: stats
2024-06-26 12:12:19,244 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:12:19,244 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
2024-06-26 12:12:22,432 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:27,456 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:32,477 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: status_report
2024-06-26 12:12:34,245 DEBUG   HandlerThread:12656 [handler.py:handle_request():158] handle_request: stop_status
2024-06-26 12:12:34,245 DEBUG   SenderThread:12656 [sender.py:send_request():405] send_request: stop_status
